_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,brandName
6664916327afadaf97944e68,Soda Boss Can Raspberry Red Frogs 375mL,2.6,https://www.igashop.com.au//product/soda-boss-can-raspberry-red-frogs-232005,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Soda
6664916327afadaf97944e69,Soda Boss Can Strawberry Gummies 375mL,2.6,https://www.igashop.com.au//product/soda-boss-can-strawberry-gummies-231999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Soda
6664916327afadaf97944e6a,Solo Lemon Mango 10 Pack,18,https://www.igashop.com.au//product/solo-lemon-mango-552900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Solo
6664916327afadaf97944e6b,Solo Zero 1.25L,3,https://www.igashop.com.au//product/solo-zero-543142,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Solo
6664916327afadaf97944e6c,Solo Zero Sugar Lemon Soft Drink 6 Pack,6.3,https://www.igashop.com.au//product/solo-zero-sugar-lemon-soft-drink-219379,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Solo
6664916327afadaf97944e6d,Solo Zero Sugar Lemon Soft Drink 10 Pack,18,https://www.igashop.com.au//product/solo-zero-sugar-lemon-soft-drink-871757,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Solo
6664916327afadaf97944e6e,Sprite Lemon Plus 10 Pack,19,https://www.igashop.com.au//product/sprite-lemon-plus-635203,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e6f,Sprite Lemon Plus 1.25L,3.85,https://www.igashop.com.au//product/sprite-lemon-plus-635790,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e70,Sprite Lemonade 12 Pack,19,https://www.igashop.com.au//product/sprite-lemonade-381998,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e71,Sprite Lemonade Bottle 1.25L,1.92,https://www.igashop.com.au//product/sprite-lemonade-bottle-345492,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e72,Sprite Lemonade Bottle 2L,3.4,https://www.igashop.com.au//product/sprite-lemonade-bottle-51352,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e73,Sprite Lemonade Bottle 600mL,4,https://www.igashop.com.au//product/sprite-lemonade-bottle-89224,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e74,Sprite Lemonade Multipack Cans 10 Pack,11.4,https://www.igashop.com.au//product/sprite-lemonade-multipack-cans-382313,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",IGA,Soft Drinks,Sprite
6664916327afadaf97944e75,Sprite Lemonade Multipack Cans 24 Pack,38.5,https://www.igashop.com.au//product/sprite-lemonade-multipack-cans-48121,"https://cdn.metcash.media/image/upload/f_auto,c_limit,w_300,q_auto/igashop/images/9300675003131_1",IGA,Soft Drinks,Sprite
