_id,productTitle,productPrice,productUrl,productImage,shop,mainCategoryName,subCategoryName,brandName
6663f50727afadaf97944c6c,Cadbury Crunchie Chocolate ... 80g,2.5,https://www.coles.com.au/product/cadbury-crunchie-chocolate-bars-twin-pack-80g-5032456,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5032456.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c6d,Cadbury Dairy Milk Chocolate Bar | 75g,2.5,https://www.coles.com.au/product/cadbury-dairy-milk-chocolate-bar-75g-3711570,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3711570.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c6e,Noshu Less Sugar Dark Chocolate Cherry & C ... 42g,3.5,https://www.coles.com.au/product/noshu-less-sugar-dark-chocolate-cherry-and-coconut-bar-42g-7265433,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7265433.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Noshu
6663f50727afadaf97944c6f,Kinder Surprise Egg  | 20g,2.5,https://www.coles.com.au/product/kinder-surprise-egg-20g-5505751,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5505751.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Kinder
6663f50727afadaf97944c70,Well Naturally No Sugar Added Milk Chocolate Bar ... 45g,3.15,https://www.coles.com.au/product/well-naturally-no-sugar-added-milk-chocolate-bar-smooth-and-creamy-45g-3899918,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F3%2F3899918.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Well
6663f50727afadaf97944c71,Well Naturally No Sugar Added Dark Choc ... 45g,3.15,https://www.coles.com.au/product/well-naturally-no-sugar-added-dark-chocolate-bar-almond-chip-45g-8682902,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F8%2F8682902.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Well
6663f50727afadaf97944c72,Tony's Chocolonely Milk Chocolate ... 47g,3.5,https://www.coles.com.au/product/tony's-chocolonely-milk-chocolate-caramel-sea-salt-47g-5750620,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F5%2F5750620.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Tony's
6663f50727afadaf97944c73,Noshu Less Sugar Milk Chocolate Coconut Bl ... 42g,3.5,https://www.coles.com.au/product/noshu-less-sugar-milk-chocolate-coconut-bliss-bar-42g-7265444,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F7%2F7265444.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Noshu
6663f50727afadaf97944c74,Cadbury Picnic Chocolate Bars Twin Pack | 67g,2.5,https://www.coles.com.au/product/cadbury-picnic-chocolate-bars-twin-pack-67g-6754263,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6754263.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Cadbury
6663f50727afadaf97944c75,Well Naturally No Sugar Added Dark Chocolate Bar ... 45g,3.15,https://www.coles.com.au/product/well-naturally-no-sugar-added-dark-chocolate-bar-mint-crisp-45g-6652886,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fproductimages.coles.com.au%2Fproductimages%2F6%2F6652886.jpg&w=640&q=90,coles,Confectionary,Chocolate Bars,Well
