_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf9794458b,Coca - Cola Zero Sugar Glass Bottle 330ml X 4 Pack,9.15,https://www.woolworths.com.au/shop/productdetails/290344/coca-cola-zero-sugar-glass-bottle,https://assets.woolworths.com.au/images/1005/290344.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Coca
6663ef9027afadaf9794458c,Coca - Cola Vanilla  Soft Drink Multipack Cans 375ml X 10 Pack,19,https://www.woolworths.com.au/shop/productdetails/676160/coca-cola-vanilla-soft-drink-multipack-cans,https://assets.woolworths.com.au/images/1005/676160.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Coca
6663ef9027afadaf9794458d,Bubly Raspberry Sparkling Water No Sugar Multipack Cans 375ml X 8 Pack,8.25,https://www.woolworths.com.au/shop/productdetails/280988/asahi-beverages-pty-ltd-bubly-raspberry-sparkling-water-no-sugar-multipack-cans,https://assets.woolworths.com.au/images/1005/280988.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Bubly
6663ef9027afadaf9794458e,Fever-tree Pink Grapefruit Soda 500ml,3.95,https://www.woolworths.com.au/shop/productdetails/255073/fever-tree-pink-grapefruit-soda,https://assets.woolworths.com.au/images/1005/255073.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf9794458f,Fever-tree Dry Ginger Ale 500ml,3.95,https://www.woolworths.com.au/shop/productdetails/70446/fever-tree-dry-ginger-ale,https://assets.woolworths.com.au/images/1005/70446.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944590,Fever-tree Refreshingly Light Indian Tonic Water 150ml X 8 Pack,12.5,https://www.woolworths.com.au/shop/productdetails/165748/fever-tree-refreshingly-light-indian,https://assets.woolworths.com.au/images/1005/165748.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944591,Fever-tree Mediterranean Light Tonic Water 8 X 150ml,12.5,https://www.woolworths.com.au/shop/productdetails/261247/fever-tree-mediterranean-light-tonic-water,https://assets.woolworths.com.au/images/1005/261247.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf97944592,Fanta Orange Soft Drink Multipack Cans 375ml X10 Pack,19,https://www.woolworths.com.au/shop/productdetails/793311/fanta-orange-soft-drink-multipack-cans,https://assets.woolworths.com.au/images/1005/793311.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fanta
6663ef9027afadaf97944593,Woolworths Diet Dry Ginger Ale 1.25l,1.2,https://www.woolworths.com.au/shop/productdetails/756050/woolworths-diet-dry-ginger-ale-dry-ginger-ale,https://assets.woolworths.com.au/images/1005/756050.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Woolworths
6663ef9027afadaf97944594,Pepsi Cola Soft Drink Bottle 2l,3.6,https://www.woolworths.com.au/shop/productdetails/38433/pepsi-cola-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/38433.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Pepsi
