_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf97944745,Cadbury Cherry Ripe Chocolate Minis Bites 150g,5,https://www.woolworths.com.au/shop/productdetails/255143/cadbury-cherry-ripe-chocolate-minis-bites,https://assets.woolworths.com.au/images/1005/255143.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944746,Cadbury Dairy Milk Caramel Chocolate Caramello Bites 142g,5,https://www.woolworths.com.au/shop/productdetails/254447/cadbury-dairy-milk-caramel-chocolate-caramello-bites,https://assets.woolworths.com.au/images/1005/254447.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944747,Menz Bumbles Milk Choc Honeycomb 400g,5,https://www.woolworths.com.au/shop/productdetails/321074/menz-bumbles-milk-choc-honeycomb,https://assets.woolworths.com.au/images/1005/321074.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Menz
6663ef9027afadaf97944748,Reese's Mini's Peanut Butter Cups 120g,5.5,https://www.woolworths.com.au/shop/productdetails/309499/reese-s-mini-s-peanut-butter-cups,https://assets.woolworths.com.au/images/1005/309499.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Reese's
6663ef9027afadaf97944749,Cadbury Dairy Milk Top Deck Chocolate Bites 135g,5,https://www.woolworths.com.au/shop/productdetails/252012/cadbury-dairy-milk-top-deck-chocolate-bites,https://assets.woolworths.com.au/images/1005/252012.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf9794474a,Cadbury Twirl Breakaway Cookie Dough Chocolate Bar 32g,1,https://www.woolworths.com.au/shop/productdetails/612934/cadbury-twirl-breakaway-cookie-dough-chocolate-bar,https://assets.woolworths.com.au/images/1005/612934.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf9794474b,Cadbury Boost Chocolate Bar 50g,1,https://www.woolworths.com.au/shop/productdetails/602067/cadbury-boost-chocolate-bar,https://assets.woolworths.com.au/images/1005/602067.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf9794474c,Cadbury Cherry Ripe Double Dipped Chocolate Bar 40g,1,https://www.woolworths.com.au/shop/productdetails/610117/cadbury-cherry-ripe-double-dipped-chocolate-bar,https://assets.woolworths.com.au/images/1005/610117.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf9794474d,Cadbury Cherry Ripe Berry Truffle Chocolate Bar 40g,1,https://www.woolworths.com.au/shop/productdetails/597152/cadbury-cherry-ripe-berry-truffle-chocolate-bar,https://assets.woolworths.com.au/images/1005/597152.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf9794474e,Cadbury Cherry Ripe Chocolate Bar 44g,1,https://www.woolworths.com.au/shop/productdetails/613112/cadbury-cherry-ripe-chocolate-bar,https://assets.woolworths.com.au/images/1005/613112.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf9794474f,Cadbury Caramilk Twirl Chocolate Bites 130g,5,https://www.woolworths.com.au/shop/productdetails/252006/cadbury-caramilk-twirl-chocolate-bites,https://assets.woolworths.com.au/images/1005/252006.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,Cadbury
6663ef9027afadaf97944750,M&m's Mix Ups Milk Chocolate Peanut & Crispy 335g,7,https://www.woolworths.com.au/shop/productdetails/105157/m-m-s-mix-ups-milk-chocolate-peanut-crispy,https://assets.woolworths.com.au/images/1005/105157.jpg?impolicy=wowsmkqiema&w=260&h=260,Confectionary,Chocolate Bars,woolworths,M&m's
